Department_ID,Department_Name,Department_Manager,Region
3474,Technical Support,Olivia Kemp,Americas
3475,Billing,Tyler Lee,APAC
3476,Technical Support,Mary Villanueva,Americas
3477,Billing,Elizabeth Sanchez,EMEA
3478,Account Management,Angela Gilbert,APAC
3479,Complaints,Terry Moore,EMEA
3480,Account Management,Bryan Forbes,APAC
3481,Account Management,Ashley Noble,Americas
3482,Complaints,Robert Wolfe,APAC
3483,Complaints,Derrick Wade,APAC
3484,Product Support,Deanna Smith DDS,Americas
3485,Product Support,Sheena Long,Americas
3486,Account Management,Michael Gonzalez,Americas
3487,Account Management,Nancy Castillo,APAC
3488,Technical Support,Nicholas Wise,EMEA
3489,Technical Support,Erik Garcia,APAC
3490,Product Support,Christopher Campbell,APAC
3491,Product Support,Rebecca Miller,EMEA
3492,Technical Support,Cynthia Mason,Americas
3493,Technical Support,Chase Washington,APAC
3494,Billing,Jillian Underwood,EMEA
3495,Billing,Louis Robbins,Americas
3496,Technical Support,Harry Martin,Americas
3497,Billing,David Yang,APAC
3498,Complaints,Ralph Pierce,Americas
3499,Product Support,Michael Cox,Americas
3500,Product Support,Gina Henderson,EMEA
3501,Technical Support,David Le,EMEA
3502,Account Management,Jaclyn Alexander,Americas
3503,Technical Support,Darren Wright,EMEA
3504,Billing,Donna Moss,Americas
3505,Account Management,David Aguilar,APAC
3506,Billing,Kevin Lewis,EMEA
3507,Complaints,Lisa Campbell,Americas
3508,Billing,Matthew Cobb,Americas
3509,Complaints,Chad Hernandez,EMEA
3510,Complaints,Robin Bridges,EMEA
3511,Billing,Alejandro Gomez,APAC
3512,Billing,Sherry Cole,Americas
3513,Complaints,Kelly Russo,APAC
3514,Account Management,Jason Richards,APAC
3515,Complaints,John Reese,APAC
3516,Product Support,Alicia Franco,EMEA
3517,Complaints,Terry Mitchell,APAC
3518,Account Management,Charlotte Summers,EMEA
3519,Product Support,Kimberly Barker,EMEA
3520,Technical Support,Geoffrey Scott,APAC
3521,Technical Support,Timothy Barron,APAC
3522,Account Management,Jacqueline Cook,Americas
3523,Complaints,Henry Wallace,APAC
3524,Billing,Corey Butler,Americas
3525,Account Management,Julia Gomez,APAC
3526,Product Support,Melissa Scott,APAC
3527,Product Support,Phillip Roy,APAC
3528,Technical Support,Michael Allen,APAC
3529,Product Support,Sean Wilson,Americas
3530,Account Management,Traci Hickman,Americas
3531,Product Support,Mary King,APAC
3532,Account Management,Patricia Wong,APAC
3533,Billing,Joshua Flores,Americas
3534,Technical Support,Travis Miller,EMEA
3535,Product Support,Laura Hall,EMEA
3536,Account Management,Matthew Mullins,EMEA
3537,Complaints,Jordan Hunt,Americas
3538,Technical Support,Veronica Allen,Americas
3539,Billing,Dr. Matthew Ward,EMEA
3540,Account Management,Chad Henderson,EMEA
3541,Billing,Scott Mayer,APAC
3542,Billing,Karen Henderson,Americas
3543,Product Support,Anthony Barron,Americas
3544,Product Support,Richard Carey,EMEA
3545,Account Management,Michael Perez,EMEA
3546,Complaints,Leah Erickson,Americas
3547,Account Management,Mrs. Dorothy Brooks,APAC
3548,Complaints,Teresa Thompson,EMEA
3549,Billing,David Roth,Americas
3550,Technical Support,Alexis Perkins,Americas
3551,Account Management,Stacey Patton,APAC
3552,Account Management,Adam Brown,APAC
3553,Complaints,Kenneth Green,EMEA
3554,Billing,Sarah Bailey,EMEA
3555,Billing,Rachael Mann,EMEA
3556,Complaints,Jasmine Garcia,Americas
3557,Billing,Andrew Chapman,EMEA
3558,Product Support,Abigail Blackburn,Americas
3559,Technical Support,Olivia Poole,EMEA
3560,Account Management,Lisa Rowland,APAC
3561,Technical Support,Jeffrey Sanchez,APAC
3562,Account Management,Erica Travis,Americas
3563,Product Support,Timothy Mitchell,APAC
3564,Billing,Dr. Julie Waller,Americas
3565,Complaints,Lisa Richards,Americas
3566,Product Support,Abigail Smith,APAC
3567,Technical Support,Peter Patterson,Americas
3568,Complaints,Kelly Miller,APAC
3569,Billing,Linda Cooley,EMEA
3570,Product Support,Patrick Kelly,EMEA
3571,Complaints,Anthony Turner,APAC
3572,Product Support,Brandon Garcia Jr.,APAC
3573,Product Support,Shannon Santiago,APAC
3574,Billing,Jordan Dominguez,APAC
3575,Account Management,Erika Allen,EMEA
3576,Complaints,Natasha Ward,Americas
3577,Billing,Julie Lopez,Americas
3578,Product Support,Mrs. Vicki Mitchell MD,EMEA
3579,Billing,Mr. Ryan Burton,Americas
3580,Account Management,Angela Brown,EMEA
3581,Complaints,Darren Henderson,Americas
3582,Account Management,Tiffany Riley MD,APAC
3583,Technical Support,Jeffrey Mcfarland,APAC
3584,Complaints,Alan Velasquez,APAC
3585,Account Management,Joseph Keller,EMEA
3586,Product Support,David Bryant,EMEA
3587,Complaints,Austin Gilbert,Americas
3588,Complaints,Andrew Adams,Americas
3589,Billing,Ralph Martin,Americas
3590,Product Support,James Mason,EMEA
3591,Technical Support,Selena Rodriguez DDS,Americas
3592,Account Management,Lindsay Fernandez,APAC
3593,Billing,Alexander Taylor,Americas
3594,Account Management,Lisa Harrington,APAC
3595,Technical Support,Anthony Harris,EMEA
3596,Technical Support,Stacey Esparza,APAC
3597,Complaints,Julie Richardson,APAC
3598,Technical Support,Sean Cross,APAC
3599,Account Management,Kenneth Garcia,EMEA
3600,Product Support,Shannon Aguirre,EMEA
3601,Product Support,Robert Nelson,EMEA
3602,Complaints,Logan Parker,EMEA
3603,Account Management,Melissa Gomez,Americas
3604,Account Management,Anita Murray,EMEA
3605,Technical Support,Bruce Blackburn,APAC
3606,Account Management,Donna Moore,EMEA
3607,Billing,Holly Hernandez,Americas
3608,Technical Support,Jonathan Flores,Americas
3609,Billing,Michael Gates,Americas
3610,Complaints,Matthew Jackson,APAC
3611,Product Support,Matthew Jenkins,EMEA
3612,Complaints,Scott Evans,EMEA
3613,Product Support,Nicholas Fisher,EMEA
3614,Complaints,Michelle Lambert,APAC
3615,Account Management,Wendy Johnson,APAC
3616,Billing,Dennis West,Americas
3617,Product Support,Karen Copeland,Americas
3618,Technical Support,Kayla Powers,EMEA
3619,Billing,Theresa Peterson,APAC
3620,Technical Support,Louis Koch,APAC
3621,Billing,Julie Rivera,EMEA
3622,Billing,Steven Mueller,EMEA
3623,Complaints,Marissa Lopez,Americas
3624,Product Support,Nancy Walker,Americas
3625,Product Support,Timothy Ramos,Americas
3626,Billing,Mary Williams,EMEA
3627,Account Management,Debra Griffin,EMEA
3628,Account Management,Michele Guerrero,Americas
3629,Technical Support,Juan Gomez,Americas
3630,Technical Support,Brian Fisher,APAC
3631,Complaints,Christina Carrillo,APAC
3632,Billing,Sara Ruiz,Americas
3633,Technical Support,Jessica Richardson,Americas
3634,Technical Support,Melissa Little,APAC
3635,Billing,Howard Moreno,Americas
3636,Complaints,Kelsey White,APAC
3637,Technical Support,Heather Campbell,APAC
3638,Complaints,Richard Robinson,APAC
3639,Product Support,Debbie Elliott,EMEA
3640,Complaints,Darryl Cole,EMEA
3641,Account Management,Christopher Cruz,Americas
3642,Account Management,Sheila Martin,APAC
3643,Complaints,Douglas Cunningham,EMEA
3644,Account Management,Yvonne Moore,Americas
3645,Product Support,Nathan Mccormick,Americas
3646,Billing,Alicia Green,Americas
3647,Account Management,Michael Mejia,Americas
3648,Account Management,Glenda Shepherd,Americas
3649,Complaints,Christopher Pierce,APAC
3650,Product Support,Erica Logan,Americas
3651,Billing,Brandy Schwartz,APAC
3652,Complaints,John Hicks,EMEA
3653,Complaints,Carrie Mcdaniel,Americas
3654,Product Support,Dustin Ballard,EMEA
3655,Billing,Marie Wade,APAC
3656,Product Support,Hailey Castillo,APAC
3657,Billing,Michael Miller,EMEA
3658,Product Support,Jason Williams,Americas
3659,Complaints,Krystal Pierce,Americas
3660,Complaints,Andrew Hall,EMEA
3661,Technical Support,Kyle Cordova Jr.,EMEA
3662,Account Management,Thomas Webb,EMEA
3663,Product Support,Jeffrey Richardson,Americas
3664,Technical Support,Joshua Walsh,Americas
3665,Account Management,Kelly Flores,Americas
3666,Product Support,Matthew Sparks,EMEA
3667,Billing,Sandra Gray,Americas
3668,Account Management,Thomas Curry,APAC
3669,Complaints,Pamela Rodriguez,EMEA
3670,Technical Support,Sandra Conley,Americas
3671,Account Management,Denise Weaver,EMEA
3672,Account Management,Lauren Cunningham,APAC
3673,Complaints,Logan Mueller,APAC
3674,Product Support,Steven Chavez,EMEA
3675,Billing,James Williams,EMEA
3676,Complaints,Matthew Olson,APAC
3677,Billing,David Zamora,EMEA
3678,Product Support,Jason Oconnor,APAC
3679,Account Management,Justin Barrera,APAC
3680,Billing,Kyle Herrera,Americas
3681,Technical Support,Leah Johnson,EMEA
3682,Technical Support,Lorraine Davis,EMEA
3683,Complaints,Anita Chan,Americas
3684,Product Support,George Rogers,APAC
3685,Complaints,Andre Fields,EMEA
3686,Complaints,Stephanie Freeman,Americas
3687,Complaints,Casey Stewart,Americas
3688,Technical Support,Gregory Aguilar,EMEA
3689,Technical Support,Anne Melton,Americas
3690,Complaints,Sarah Mathis,APAC
3691,Technical Support,Luke Gamble,Americas
3692,Product Support,Phillip Bennett,APAC
3693,Complaints,Kevin Dennis,APAC
3694,Technical Support,Clayton Walton,EMEA
3695,Billing,Cory Cordova,Americas
3696,Complaints,Ricky Newman,APAC
3697,Complaints,Samantha Snyder,APAC
3698,Product Support,Greg Chapman,Americas
3699,Account Management,Bobby Krause,APAC
3700,Account Management,Michael Hernandez,Americas
3701,Product Support,Janet Payne,EMEA
3702,Product Support,Evelyn Smith,APAC
3703,Product Support,Steven Johnson,APAC
3704,Account Management,Donald Johnson,Americas
3705,Product Support,Melissa Hill,Americas
3706,Technical Support,Tyler Bowers,Americas
3707,Complaints,Brandon Porter,Americas
3708,Complaints,Kristen Martinez,APAC
3709,Billing,Tony Cochran,EMEA
3710,Billing,Edward Stevens,EMEA
3711,Complaints,Jennifer Foster,EMEA
3712,Technical Support,Daniel Jensen,EMEA
3713,Account Management,Gerald Cole,Americas
3714,Account Management,Daryl Barber,APAC
3715,Technical Support,Brittney Luna,APAC
3716,Account Management,Charles Simmons,APAC
3717,Product Support,Derrick Krueger,Americas
3718,Complaints,Michael Ross,APAC
3719,Complaints,Patricia Mitchell,Americas
3720,Technical Support,Melissa Chandler,APAC
3721,Account Management,Amy Hinton,EMEA
3722,Billing,David Anderson,Americas
3723,Billing,Jennifer Hunter,APAC
3724,Account Management,Joseph Clark,EMEA
3725,Billing,Richard Gallagher,EMEA
3726,Technical Support,Patricia Kerr,EMEA
3727,Technical Support,Amanda Buchanan,Americas
3728,Account Management,Catherine Watson,Americas
3729,Billing,Francis Allen,APAC
3730,Technical Support,Shannon Rios,EMEA
3731,Technical Support,Thomas Nichols,APAC
3732,Product Support,Joshua Le,APAC
3733,Product Support,Heidi Miles,EMEA
3734,Technical Support,Jeremiah Abbott,APAC
3735,Account Management,Cheryl Peterson,Americas
3736,Complaints,Melissa Cantu PhD,APAC
3737,Complaints,Jacqueline Wiley,EMEA
3738,Technical Support,Stephen Moore,Americas
3739,Technical Support,Jennifer Hill,Americas
3740,Technical Support,Dawn Reeves,APAC
3741,Account Management,Victor Francis,APAC
3742,Product Support,Jordan Ward,Americas
3743,Technical Support,Linda Duran,APAC
3744,Technical Support,Victoria Leach,EMEA
3745,Billing,Kyle Moran,APAC
3746,Account Management,Angela Thomas,APAC
3747,Technical Support,Brenda Blair,Americas
3748,Billing,Roger Allen DDS,APAC
3749,Complaints,Dawn Pearson,APAC
3750,Technical Support,Michael King,APAC
3751,Technical Support,Mr. Erik Hammond,EMEA
3752,Billing,Joseph Cooper,APAC
3753,Account Management,Stephanie Young,EMEA
3754,Technical Support,Robert Peterson,EMEA
3755,Complaints,Lucas Thomas,EMEA
3756,Technical Support,Connie Lopez,EMEA
3757,Complaints,Timothy Walker,Americas
3758,Product Support,Jessica Mckenzie,EMEA
3759,Product Support,Ryan Gentry,APAC
3760,Complaints,Aaron White,EMEA
3761,Account Management,Samuel Smith,APAC
3762,Technical Support,Ryan Marks,EMEA
3763,Technical Support,Donald Murray,Americas
3764,Product Support,Jonathan Peters,EMEA
3765,Complaints,Erik Davis,EMEA
3766,Technical Support,Courtney Romero,Americas
3767,Technical Support,Joe Kim,EMEA
3768,Account Management,Tara Merritt,APAC
3769,Billing,John Parker,EMEA
3770,Product Support,Christopher Mathis,EMEA
3771,Product Support,Laurie Young,EMEA
3772,Billing,Deanna James,Americas
3773,Technical Support,Christopher Carr,EMEA
3774,Account Management,Christine Martinez,EMEA
3775,Account Management,Beth Alvarez,APAC
3776,Product Support,Joseph Garcia,EMEA
3777,Account Management,Derrick Bell,EMEA
3778,Billing,Matthew Ramos,EMEA
3779,Technical Support,John Gutierrez,EMEA
3780,Billing,Tyler Greer,APAC
3781,Complaints,Deborah Stone,APAC
3782,Product Support,Monique Ruiz,Americas
3783,Account Management,Jonathan Khan,EMEA
3784,Complaints,Melissa Peters,Americas
3785,Account Management,Nicholas Marquez,Americas
3786,Technical Support,Taylor Huffman,EMEA
3787,Technical Support,Tiffany Sanchez,APAC
3788,Technical Support,Kurt Perez,APAC
3789,Account Management,Cathy Kelly,EMEA
3790,Complaints,Diana Pearson,EMEA
3791,Technical Support,Christine Taylor,APAC
3792,Complaints,Nancy Miranda,EMEA
3793,Account Management,Dana Perry,EMEA
3794,Complaints,Timothy Adams,EMEA
3795,Account Management,Sherry Rose,APAC
3796,Account Management,Jonathan Davis,Americas
3797,Product Support,Ricky Clark,Americas
3798,Account Management,Tony Hodges,EMEA
3799,Account Management,Robert Ayers,APAC
3800,Billing,Sandra Lewis,EMEA
3801,Technical Support,Michael Marshall,APAC
3802,Product Support,Sandra Bryant,EMEA
3803,Product Support,Heather Anderson,APAC
3804,Product Support,Erica Klein,APAC
3805,Billing,Darrell Lamb,Americas
3806,Account Management,Heather Mitchell,EMEA
3807,Technical Support,Jared Johnson,Americas
3808,Complaints,James Stanley,Americas
3809,Account Management,Vincent Figueroa,APAC
3810,Billing,Darren Leon,EMEA
3811,Account Management,Robert Washington,APAC
3812,Account Management,Johnathan Harris,APAC
3813,Billing,Michelle Larsen,APAC
3814,Product Support,Jessica Watkins,EMEA
3815,Product Support,Jeffrey Morris,EMEA
3816,Technical Support,Amanda Gray,APAC
3817,Technical Support,Tammy Hayes,EMEA
3818,Product Support,William Smith,APAC
3819,Complaints,Samantha Miller,EMEA
3820,Account Management,Jill Lopez,EMEA
3821,Complaints,James Price,Americas
3822,Account Management,Jaime Bishop,APAC
3823,Product Support,Monica Thompson,Americas
3824,Technical Support,Michael Potter,Americas
3825,Technical Support,William Brown,APAC
3826,Complaints,Brandon Maxwell,APAC
3827,Technical Support,Emily Gutierrez,EMEA
3828,Product Support,Kathleen Khan,APAC
3829,Complaints,Nancy Gray DVM,Americas
3830,Account Management,Joshua Perry,Americas
3831,Technical Support,David Wood,APAC
3832,Billing,Susan Collins,Americas
3833,Technical Support,Steven Robbins,EMEA
3834,Account Management,Joshua Stewart,Americas
3835,Complaints,Ryan Shannon,EMEA
3836,Account Management,Charles Kim,Americas
3837,Billing,Tina Taylor,EMEA
3838,Product Support,John Richard,EMEA
3839,Technical Support,Mason Jackson,APAC
3840,Complaints,Paige Garcia,EMEA
3841,Product Support,Jamie George,APAC
3842,Account Management,Joshua Murray,Americas
3843,Complaints,Amanda Carpenter,Americas
3844,Product Support,Matthew Hall,Americas
3845,Complaints,Isaiah Hess,EMEA
3846,Billing,Anna Rogers,Americas
3847,Billing,Meagan Jones,Americas
3848,Technical Support,Jill Lee,APAC
3849,Technical Support,Kristine Wilson,APAC
3850,Billing,Eric Moore,Americas
3851,Complaints,Sheila Anthony,Americas
3852,Billing,Daniel Miranda,EMEA
3853,Technical Support,Joanna Simmons DVM,EMEA
3854,Billing,Ann Fischer,Americas
3855,Billing,Kenneth Brown,APAC
3856,Complaints,Jordan Burgess,Americas
3857,Product Support,Sandra Le,EMEA
3858,Technical Support,Jennifer Harrington,APAC
3859,Complaints,Carmen Smith,APAC
3860,Billing,William Norris,EMEA
3861,Billing,Deanna Smith,Americas
3862,Product Support,Robert Stevens,Americas
3863,Technical Support,Erin Jacobs,Americas
3864,Technical Support,Jessica Wilson,EMEA
3865,Account Management,Daniel Adams,APAC
3866,Technical Support,Paula Smith,EMEA
3867,Product Support,Michelle Baxter,Americas
3868,Account Management,Eric Abbott,EMEA
3869,Account Management,Sean Lucas,APAC
3870,Billing,Mercedes Greer,EMEA
3871,Billing,Todd Sullivan,Americas
3872,Technical Support,Jasmine Pope,APAC
3873,Account Management,Pamela Howard,EMEA
3874,Billing,Lance Gonzalez,EMEA
3875,Product Support,Kayla Smith,APAC
3876,Billing,Jonathan Lindsey,APAC
3877,Billing,Monica Perkins,Americas
3878,Account Management,Joshua Castaneda,APAC
3879,Account Management,Angela Webb,Americas
3880,Complaints,Jennifer Taylor,EMEA
3881,Product Support,Jeffrey Martin,Americas
3882,Account Management,Sean Stewart,EMEA
3883,Technical Support,Aaron Turner,APAC
3884,Product Support,Spencer Braun,EMEA
3885,Product Support,Michelle King,APAC
3886,Account Management,Debra Peterson,EMEA
3887,Product Support,Alice Rubio,EMEA
3888,Account Management,Dr. Amy Williams DVM,EMEA
3889,Billing,John Guzman,EMEA
3890,Complaints,James White,Americas
3891,Billing,Jeffrey Hopkins,EMEA
3892,Account Management,Amber Flowers,Americas
3893,Account Management,Sierra Eaton,APAC
3894,Billing,Shelley Jimenez,APAC
3895,Technical Support,Matthew Payne,Americas
3896,Technical Support,Maria Hayes,APAC
